"DOSE","DOSE_UNIT","COMPOUND_NAME","n","DOSE_LEVEL","SINGLE_REPEAT_TYPE","SACRIFICE_PERIOD","rDOSE_LEVEL"
1000,"mg/kg","erythromycin ethylsuccinate",8,"High","Repeat","15 day","rHigh"
1000,"mg/kg","erythromycin ethylsuccinate",8,"High","Repeat","29 day","rHigh"
1000,"mg/kg","ethambutol",8,"High","Single","3 hr","rHigh"
1000,"mg/kg","ethambutol",8,"High","Single","6 hr","rHigh"
1000,"mg/kg","ethambutol",8,"High","Single","9 hr","rHigh"
1000,"mg/kg","ethambutol",8,"High","Single","24 hr","rHigh"
1000,"mg/kg","ethambutol",8,"High","Repeat","4 day","rHigh"
1000,"mg/kg","ethambutol",8,"High","Repeat","8 day","rHigh"
1000,"mg/kg","ethambutol",8,"High","Repeat","15 day","rHigh"
1000,"mg/kg","ethambutol",8,"High","Repeat","29 day","rHigh"
1000,"mg/kg","famotidine",8,"High","Single","3 hr","rHigh"
1000,"mg/kg","famotidine",8,"High","Single","6 hr","rHigh"
1000,"mg/kg","famotidine",8,"High","Single","9 hr","rHigh"
1000,"mg/kg","famotidine",8,"High","Single","24 hr","rHigh"
1000,"mg/kg","famotidine",8,"High","Repeat","4 day","rHigh"
1000,"mg/kg","famotidine",8,"High","Repeat","8 day","rHigh"
1000,"mg/kg","famotidine",8,"High","Repeat","15 day","rHigh"
1000,"mg/kg","famotidine",8,"High","Repeat","29 day","rHigh"
1000,"mg/kg","fenofibrate",8,"High","Single","3 hr","rHigh"
1000,"mg/kg","fenofibrate",8,"High","Single","6 hr","rHigh"
1000,"mg/kg","fenofibrate",8,"High","Single","9 hr","rHigh"
1000,"mg/kg","fenofibrate",8,"High","Single","24 hr","rHigh"
1000,"mg/kg","fenofibrate",8,"High","Repeat","4 day","rHigh"
1000,"mg/kg","fenofibrate",8,"High","Repeat","8 day","rHigh"
1000,"mg/kg","fenofibrate",8,"High","Repeat","15 day","rHigh"
1000,"mg/kg","fenofibrate",8,"High","Repeat","29 day","rHigh"
1000,"mg/kg","glibenclamide",8,"High","Single","3 hr","rHigh"
1000,"mg/kg","glibenclamide",8,"High","Single","6 hr","rHigh"
1000,"mg/kg","glibenclamide",8,"High","Single","9 hr","rHigh"
1000,"mg/kg","glibenclamide",8,"High","Single","24 hr","rHigh"
1000,"mg/kg","glibenclamide",8,"High","Repeat","4 day","rHigh"
1000,"mg/kg","glibenclamide",8,"High","Repeat","8 day","rHigh"
1000,"mg/kg","glibenclamide",8,"High","Repeat","15 day","rHigh"
1000,"mg/kg","glibenclamide",8,"High","Repeat","29 day","rHigh"
1000,"mg/kg","griseofulvin",8,"High","Single","3 hr","rHigh"
1000,"mg/kg","griseofulvin",8,"High","Single","6 hr","rHigh"
1000,"mg/kg","griseofulvin",8,"High","Single","9 hr","rHigh"
1000,"mg/kg","griseofulvin",8,"High","Single","24 hr","rHigh"
1000,"mg/kg","griseofulvin",8,"High","Repeat","4 day","rHigh"
1000,"mg/kg","griseofulvin",8,"High","Repeat","8 day","rHigh"
1000,"mg/kg","griseofulvin",8,"High","Repeat","15 day","rHigh"
1000,"mg/kg","griseofulvin",8,"High","Repeat","29 day","rHigh"
1000,"mg/kg","metformin",8,"High","Single","3 hr","rHigh"
1000,"mg/kg","metformin",8,"High","Single","6 hr","rHigh"
1000,"mg/kg","metformin",8,"High","Single","9 hr","rHigh"
1000,"mg/kg","metformin",8,"High","Single","24 hr","rHigh"
1000,"mg/kg","metformin",8,"High","Repeat","4 day","rHigh"
1000,"mg/kg","metformin",8,"High","Repeat","8 day","rHigh"
1000,"mg/kg","metformin",8,"High","Repeat","15 day","rHigh"
1000,"mg/kg","metformin",8,"High","Repeat","29 day","rHigh"
1000,"mg/kg","nicotinic acid",8,"High","Single","3 hr","rHigh"
1000,"mg/kg","nicotinic acid",8,"High","Single","6 hr","rHigh"
1000,"mg/kg","nicotinic acid",8,"High","Single","9 hr","rHigh"
1000,"mg/kg","nicotinic acid",8,"High","Single","24 hr","rHigh"
1000,"mg/kg","nicotinic acid",8,"High","Repeat","4 day","rHigh"
1000,"mg/kg","nicotinic acid",8,"High","Repeat","8 day","rHigh"
1000,"mg/kg","nicotinic acid",8,"High","Repeat","15 day","rHigh"
1000,"mg/kg","nicotinic acid",8,"High","Repeat","29 day","rHigh"
1000,"mg/kg","nifedipine",8,"High","Single","3 hr","rHigh"
1000,"mg/kg","nifedipine",8,"High","Single","6 hr","rHigh"
1000,"mg/kg","nifedipine",8,"High","Single","9 hr","rHigh"
1000,"mg/kg","nifedipine",8,"High","Single","24 hr","rHigh"
1000,"mg/kg","nifedipine",8,"High","Repeat","4 day","rHigh"
1000,"mg/kg","nifedipine",8,"High","Repeat","8 day","rHigh"
1000,"mg/kg","nifedipine",8,"High","Repeat","15 day","rHigh"
1000,"mg/kg","nifedipine",8,"High","Repeat","29 day","rHigh"
1000,"mg/kg","omeprazole",8,"High","Single","3 hr","rHigh"
1000,"mg/kg","omeprazole",8,"High","Single","6 hr","rHigh"
1000,"mg/kg","omeprazole",8,"High","Single","9 hr","rHigh"
1000,"mg/kg","omeprazole",8,"High","Single","24 hr","rHigh"
1000,"mg/kg","omeprazole",8,"High","Repeat","4 day","rHigh"
1000,"mg/kg","omeprazole",8,"High","Repeat","8 day","rHigh"
1000,"mg/kg","omeprazole",8,"High","Repeat","15 day","rHigh"
1000,"mg/kg","omeprazole",8,"High","Repeat","29 day","rHigh"
1000,"mg/kg","penicillamine",8,"High","Single","3 hr","rHigh"
1000,"mg/kg","penicillamine",8,"High","Single","6 hr","rHigh"
1000,"mg/kg","penicillamine",8,"High","Single","9 hr","rHigh"
1000,"mg/kg","penicillamine",8,"High","Single","24 hr","rHigh"
1000,"mg/kg","penicillamine",8,"High","Repeat","4 day","rHigh"
1000,"mg/kg","penicillamine",8,"High","Repeat","8 day","rHigh"
1000,"mg/kg","penicillamine",8,"High","Repeat","15 day","rHigh"
1000,"mg/kg","penicillamine",8,"High","Repeat","29 day","rHigh"
1000,"mg/kg","phenacetin",8,"Middle","Single","3 hr","rHigh"
1000,"mg/kg","phenacetin",8,"Middle","Single","6 hr","rHigh"
1000,"mg/kg","phenacetin",8,"Middle","Single","9 hr","rHigh"
1000,"mg/kg","phenacetin",8,"Middle","Single","24 hr","rHigh"
1000,"mg/kg","phenacetin",8,"High","Repeat","4 day","rHigh"
1000,"mg/kg","phenacetin",8,"High","Repeat","8 day","rHigh"
1000,"mg/kg","phenacetin",8,"High","Repeat","15 day","rHigh"
1000,"mg/kg","phenacetin",8,"High","Repeat","29 day","rHigh"
1000,"mg/kg","phenylanthranilic acid",8,"Middle","Single","3 hr","rHigh"
1000,"mg/kg","phenylanthranilic acid",8,"Middle","Single","6 hr","rHigh"
1000,"mg/kg","phenylanthranilic acid",8,"Middle","Single","9 hr","rHigh"
1000,"mg/kg","phenylanthranilic acid",8,"Middle","Single","24 hr","rHigh"
1000,"mg/kg","phenylanthranilic acid",8,"High","Repeat","4 day","rHigh"
1000,"mg/kg","phenylanthranilic acid",8,"High","Repeat","8 day","rHigh"
1000,"mg/kg","phenylanthranilic acid",8,"High","Repeat","15 day","rHigh"
1000,"mg/kg","phenylanthranilic acid",8,"High","Repeat","29 day","rHigh"
1000,"mg/kg","ranitidine",8,"High","Repeat","4 day","rHigh"
1000,"mg/kg","ranitidine",8,"High","Repeat","8 day","rHigh"
1000,"mg/kg","ranitidine",8,"High","Repeat","15 day","rHigh"
1000,"mg/kg","ranitidine",8,"High","Repeat","29 day","rHigh"
1000,"mg/kg","ranitidine",8,"High","Single","3 hr","rHigh"
1000,"mg/kg","ranitidine",8,"High","Single","6 hr","rHigh"
1000,"mg/kg","ranitidine",8,"High","Single","9 hr","rHigh"
1000,"mg/kg","ranitidine",8,"High","Single","24 hr","rHigh"
1000,"mg/kg","sulfasalazine",8,"High","Single","3 hr","rHigh"
1000,"mg/kg","sulfasalazine",8,"High","Single","6 hr","rHigh"
1000,"mg/kg","sulfasalazine",8,"High","Single","9 hr","rHigh"
1000,"mg/kg","sulfasalazine",8,"High","Single","24 hr","rHigh"
1000,"mg/kg","sulfasalazine",8,"High","Repeat","4 day","rHigh"
1000,"mg/kg","sulfasalazine",8,"High","Repeat","8 day","rHigh"
1000,"mg/kg","sulfasalazine",8,"High","Repeat","15 day","rHigh"
1000,"mg/kg","sulfasalazine",8,"High","Repeat","29 day","rHigh"
1000,"mg/kg","sulpiride",8,"Middle","Single","3 hr","rHigh"
1000,"mg/kg","sulpiride",8,"Middle","Single","6 hr","rHigh"
1000,"mg/kg","sulpiride",8,"Middle","Single","9 hr","rHigh"
1000,"mg/kg","sulpiride",8,"Middle","Single","24 hr","rHigh"
1000,"mg/kg","sulpiride",8,"High","Repeat","4 day","rHigh"
1000,"mg/kg","sulpiride",8,"High","Repeat","8 day","rHigh"
1000,"mg/kg","sulpiride",8,"High","Repeat","15 day","rHigh"
1000,"mg/kg","sulpiride",8,"High","Repeat","29 day","rHigh"
1000,"mg/kg","tannic acid",8,"High","Single","3 hr","rHigh"
1000,"mg/kg","tannic acid",8,"High","Single","6 hr","rHigh"
1000,"mg/kg","tannic acid",8,"High","Single","9 hr","rHigh"
1000,"mg/kg","tannic acid",8,"High","Single","24 hr","rHigh"
1000,"mg/kg","tannic acid",8,"High","Repeat","4 day","rHigh"
1000,"mg/kg","tannic acid",8,"High","Repeat","8 day","rHigh"
1000,"mg/kg","tannic acid",8,"High","Repeat","15 day","rHigh"
1000,"mg/kg","tannic acid",8,"High","Repeat","29 day","rHigh"
1000,"mg/kg","tetracycline",8,"High","Single","3 hr","rHigh"
1000,"mg/kg","tetracycline",8,"High","Single","6 hr","rHigh"
1000,"mg/kg","tetracycline",8,"High","Single","9 hr","rHigh"
1000,"mg/kg","tetracycline",8,"High","Single","24 hr","rHigh"
1000,"mg/kg","tetracycline",8,"High","Repeat","4 day","rHigh"
1000,"mg/kg","tetracycline",8,"High","Repeat","8 day","rHigh"
1000,"mg/kg","tetracycline",8,"High","Repeat","15 day","rHigh"
1000,"mg/kg","tetracycline",8,"High","Repeat","29 day","rHigh"
1000,"mg/kg","tiopronin",8,"High","Single","3 hr","rHigh"
1000,"mg/kg","tiopronin",8,"High","Single","6 hr","rHigh"
1000,"mg/kg","tiopronin",8,"High","Single","9 hr","rHigh"
1000,"mg/kg","tiopronin",8,"High","Single","24 hr","rHigh"
1000,"mg/kg","tiopronin",8,"High","Repeat","4 day","rHigh"
1000,"mg/kg","tiopronin",8,"High","Repeat","8 day","rHigh"
1000,"mg/kg","tiopronin",8,"High","Repeat","15 day","rHigh"
1000,"mg/kg","tiopronin",8,"High","Repeat","29 day","rHigh"
1000,"mg/kg","tolbutamide",8,"High","Single","3 hr","rHigh"
1000,"mg/kg","tolbutamide",8,"High","Single","6 hr","rHigh"
1000,"mg/kg","tolbutamide",8,"High","Single","9 hr","rHigh"
1000,"mg/kg","tolbutamide",8,"High","Single","24 hr","rHigh"
1000,"mg/kg","tolbutamide",8,"High","Repeat","4 day","rHigh"
1000,"mg/kg","tolbutamide",8,"High","Repeat","8 day","rHigh"
1000,"mg/kg","tolbutamide",8,"High","Repeat","15 day","rHigh"
1000,"mg/kg","tolbutamide",8,"High","Repeat","29 day","rHigh"
1000,"mg/kg","triazolam",8,"High","Single","3 hr","rHigh"
1000,"mg/kg","triazolam",8,"High","Single","6 hr","rHigh"
1000,"mg/kg","triazolam",8,"High","Single","9 hr","rHigh"
1000,"mg/kg","triazolam",8,"High","Single","24 hr","rHigh"
1000,"mg/kg","triazolam",8,"High","Repeat","4 day","rHigh"
1000,"mg/kg","triazolam",8,"High","Repeat","8 day","rHigh"
1000,"mg/kg","triazolam",8,"High","Repeat","15 day","rHigh"
1000,"mg/kg","triazolam",8,"High","Repeat","29 day","rHigh"
1200,"mg/kg","ethanol",8,"Middle","Single","3 hr","rMiddle"
1200,"mg/kg","ethanol",8,"Middle","Single","6 hr","rMiddle"
1200,"mg/kg","ethanol",8,"Middle","Single","9 hr","rMiddle"
1200,"mg/kg","ethanol",8,"Middle","Single","24 hr","rMiddle"
1200,"mg/kg","ethanol",8,"Middle","Repeat","4 day","rMiddle"
1200,"mg/kg","ethanol",8,"Middle","Repeat","8 day","rMiddle"
1200,"mg/kg","ethanol",8,"Middle","Repeat","15 day","rMiddle"
1200,"mg/kg","ethanol",8,"Middle","Repeat","29 day","rMiddle"
2000,"mg/kg","butylated hydroxyanisole",8,"High","Single","3 hr","rHigh"
2000,"mg/kg","butylated hydroxyanisole",8,"High","Single","6 hr","rHigh"
2000,"mg/kg","butylated hydroxyanisole",8,"High","Single","9 hr","rHigh"
2000,"mg/kg","butylated hydroxyanisole",8,"High","Single","24 hr","rHigh"
2000,"mg/kg","butylated hydroxyanisole",8,"High","Repeat","4 day","rHigh"
2000,"mg/kg","butylated hydroxyanisole",8,"High","Repeat","8 day","rHigh"
2000,"mg/kg","butylated hydroxyanisole",8,"High","Repeat","15 day","rHigh"
2000,"mg/kg","butylated hydroxyanisole",8,"High","Repeat","29 day","rHigh"
2000,"mg/kg","cephalothin",8,"High","Single","3 hr","rHigh"
2000,"mg/kg","cephalothin",8,"High","Single","6 hr","rHigh"
2000,"mg/kg","cephalothin",8,"High","Single","9 hr","rHigh"
2000,"mg/kg","cephalothin",8,"High","Single","24 hr","rHigh"
2000,"mg/kg","cephalothin",8,"High","Repeat","4 day","rHigh"
2000,"mg/kg","cephalothin",8,"High","Repeat","8 day","rHigh"
2000,"mg/kg","cephalothin",8,"High","Repeat","15 day","rHigh"
2000,"mg/kg","cephalothin",8,"High","Repeat","29 day","rHigh"
4000,"mg/kg","ethanol",8,"High","Single","3 hr","rHigh"
4000,"mg/kg","ethanol",8,"High","Single","6 hr","rHigh"
4000,"mg/kg","ethanol",8,"High","Single","9 hr","rHigh"
4000,"mg/kg","ethanol",8,"High","Single","24 hr","rHigh"
4000,"mg/kg","ethanol",8,"High","Repeat","4 day","rHigh"
4000,"mg/kg","ethanol",8,"High","Repeat","8 day","rHigh"
4000,"mg/kg","ethanol",8,"High","Repeat","15 day","rHigh"
4000,"mg/kg","ethanol",8,"High","Repeat","29 day","rHigh"
